"ID","Effect","EffectAmplitude","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectUnk_320","EffectChainAmplitude","EffectChaintargets","EffectDieSides","EffectItemType","EffectMechanic","EffectMiscValue","EffectMiscValueB","EffectPointsPerCombo","EffectRadiusIndex","EffectRadiusMaxIndex","EffectRealPointsPerLevel","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","EffectTriggerSpell","ImplicitTargetA","ImplicitTargetB","EffectSpellId","EffectIndex","Field26"
"266","6","0","278","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","676","2","0"
"265","6","0","87","0","0","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","6","0","676","1","0"
"264","6","0","67","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","676","0","0"
"267","2","0","0","0","1","0.754","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","686","0","0"
"95403","6","0","332","0","6112","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2147483648","0","1","0","687","2","0"
"269","6","0","118","0","20","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","1","0","687","1","0"
"268","6","0","22","0","90","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","687","0","0"
"270","56","0","0","0","0","0","1","0","0","0","0","416","0","0","0","0","0","0","0","0","0","32","0","688","0","0"
"92509","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","689","1","0"
"271","6","1","3","1000","1","0.129","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","689","0","0"
"272","56","0","0","0","1","0","1","0","0","0","0","417","0","0","0","0","0","0","0","0","0","32","0","691","0","0"
"273","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","692","0","0"
"274","24","0","0","0","1","0","1","0","0","5232","0","0","0","0","0","0","0","0","0","0","0","1","0","693","0","0"
"275","56","0","0","0","1","0","1","0","0","0","0","1860","0","0","0","0","0","0","0","0","0","32","0","697","0","0"
"276","50","0","0","0","0","0","1","0","0","0","0","194108","0","0","36","0","0","0","0","0","0","47","0","698","0","0"
"277","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","700","0","0"
"279","6","0","79","0","-10","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","702","0","0"
"282","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1330","6","0","703","2","0"
"281","80","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","703","1","0"
"280","6","0","3","3000","20","0","1","0","0","0","15","0","0","0","0","0","0","0","0","0","0","6","0","703","0","0"
"285","6","0","118","0","-100","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","6","0","710","2","0"
"284","6","0","39","0","0","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","6","0","710","1","0"
"283","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","710","0","0"
"286","56","0","0","0","1","0","1","0","0","0","0","1863","0","0","0","0","0","0","0","0","0","32","0","712","0","0"
"288","6","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","720","1","0"
"287","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","720","0","0"
"94025","0","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","724","1","0"
"289","28","0","0","0","1","0","1","0","0","0","0","31897","1141","0","0","0","0","0","0","0","0","87","0","724","0","0"
"291","6","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","731","1","0"
"290","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","731","0","0"
"292","6","0","22","0","-100","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","739","0","0"
"91916","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","740","2","0"
"294","35","0","4","0","1","0","1","0","0","0","0","0","0","0","23","23","0","0","0","0","0","29","0","740","1","0"
"293","6","0","23","2000","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","44203","1","0","740","0","0"
"295","6","0","42","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2676","1","0","742","0","0"
"68814","6","1","3","3000","4","0.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","744","0","0"
"298","64","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11920","6","0","745","1","0"
"297","6","0","26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","745","0","0"
"299","6","0","8","1000","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","746","0","0"
"300","28","0","0","0","2","1","1","0","0","0","0","15263","64","0","0","0","0","0","0","0","0","22","0","747","0","0"
"301","60","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0"
"99531","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","755","2","0"
"303","6","0","88","0","-100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","755","1","0"
"302","6","2.2","20","1000","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","755","0","0"
"305","3","0","0","0","54408","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","759","1","0"
"304","24","0","0","0","1","0","1","0","0","36799","0","0","0","0","0","0","0","0","0","0","0","1","0","759","0","0"
"308","6","0","23","5000","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","768","2","0"
"307","6","0","77","0","0","0","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","1","0","768","1","0"
"306","6","0","36","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","768","0","0"
"309","64","0","0","0","-4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","91565","6","0","770","0","0"
"310","64","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","94009","6","0","772","0","0"
"121850","6","0","189","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","21","0","774","1","0"
"311","6","0","8","3000","1","0.134","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","774","0","0"
"312","2","0","0","0","9","1","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","22","15","779","0","0"
"313","138","0","0","0","75","0","1","0","0","0","0","200","0","0","0","0","0","0","0","0","0","1","0","781","0","0"
"315","6","0","77","0","0","0","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","1","0","783","1","0"
"314","6","0","36","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","783","0","0"
"318","6","0","61","0","300","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","785","2","0"
"317","6","0","79","0","300","1","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","6","0","785","1","0"
"316","6","0","6","0","100","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","785","0","0"
"320","77","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","799","0","0"
"322","6","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","800","1","0"
"321","3","0","0","0","0","1","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","22","15","800","0","0"
"325","6","0","79","0","1800","1","1","0","0","0","0","1","0","0","20","0","0","0","0","0","0","22","7","802","2","0"
"324","6","0","61","0","400","1","1","0","0","0","0","0","0","0","20","0","0","0","0","0","0","22","7","802","1","0"
"323","6","0","133","0","300","1","1","0","0","0","0","0","0","0","20","0","0","0","0","0","0","22","7","802","0","0"
"328","6","0","26","0","0","1","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","22","7","804","2","0"
"327","6","0","61","0","200","1","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","22","7","804","1","0"
"326","6","0","23","3000","0","1","1","0","0","0","0","0","0","0","23","0","0","0","0","0","26059","22","7","804","0","0"
"330","6","0","3","3000","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","806","1","0"
"329","6","0","29","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","806","0","0"
"331","6","0","23","11000","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","26626","25","0","812","0","0"
"332","39","0","0","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","813","0","0"
"333","39","0","0","0","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","814","0","0"
"334","39","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","815","0","0"
"335","39","0","0","0","0","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","816","0","0"
"336","39","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","817","0","0"
"337","50","0","0","0","1","0","1","0","0","0","0","29784","0","0","15","0","0","0","0","0","0","32","0","818","0","0"
"338","6","0","143","0","1","0","1","0","0","0","0","64","0","0","0","0","1","0","0","0","0","1","0","822","0","0"
"339","6","0","22","0","50","0","1","0","0","0","0","126","0","0","0","0","0","0","0","0","0","1","0","823","0","0"
"341","118","0","0","0","1","1","1","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","824","1","0"
"340","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","824","0","0"
"343","118","0","0","0","1","1","1","0","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","825","1","0"
"342","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825","0","0"
"345","118","0","0","0","1","1","1","0","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","826","1","0"
"344","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","826","0","0"
"346","6","0","32","0","0","0","1","0","0","0","0","0","0","0","0","0","1.67","0","0","0","0","1","0","827","0","0"
"348","118","0","0","0","1","1","1","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","828","1","0"
"347","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","828","0","0"
"349","6","0","38","0","0","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","1","0","829","0","0"
"350","6","0","38","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","830","0","0"
"351","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","831","0","0"
"353","6","0","85","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","833","1","0"
"352","10","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","833","0","0"
"354","6","0","22","0","100","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","834","0","0"
"355","6","0","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","835","0","0"
"356","46","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","836","0","0"
"358","0","0","0","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","845","1","0"
"357","2","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","845","0","0"
"361","6","1","60","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","851","2","0"
"360","6","0","33","0","-60","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","851","1","0"
"359","6","0","56","0","0","0","1","0","0","0","0","1933","0","0","0","0","0","0","0","0","0","6","0","851","0","0"
"362","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","853","0","0"
"363","33","0","0","0","75","0","1","0","0","0","0","1","0","0","0","0","5","0","0","0","0","26","0","857","0","0"
"364","6","0","87","0","-40","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","1","0","871","0","0"
"94068","6","0","3","2000","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","879","1","0"
"365","2","0","0","0","95","0","1","0","15","0","0","0","0","0","0","0","1.2","0","0","0","0","6","0","879","0","0"
"366","56","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","883","0","0"
"367","28","0","0","0","1","0","1","0","0","0","0","128","64","0","0","0","0","0","0","0","0","0","0","897","0","0"
"368","24","0","0","0","1","0","1","0","0","1450","0","0","0","0","0","0","0","0","0","0","0","1","0","898","0","0"
"369","71","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","921","0","0"
"370","30","0","0","0","371","0","1","0","61","0","0","0","0","0","0","0","41.3","0","0","0","0","21","0","932","0","0"
"371","3","0","0","0","0","0","1","0","0","0","0","0","0","0","36","44","0","0","0","0","0","18","87","952","0","0"
"373","6","0","149","0","30","0","1","0","0","0","0","126","15","0","0","0","0","0","0","0","0","21","0","974","1","0"
"372","6","0","4","0","150","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","974","0","0"
"100550","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","980","1","0"
"374","6","0","3","2000","7","0.088","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","980","0","0"
"376","6","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","982","1","0"
"375","109","0","0","0","15","0","1","0","0","0","0","0","0","0","15","0","0","0","0","0","0","47","0","982","0","0"
"377","24","0","0","0","2","0","1","0","0","1114","0","0","0","0","0","0","2","0","0","0","0","1","0","990","0","0"
"379","6","0","25","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","1022","1","0"
"378","6","0","39","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","57","0","1022","0","0"
"380","36","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","543","0","0","1035","0","0"
"382","6","0","103","0","0","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","0","57","0","1038","1","0"
"381","6","0","227","1000","-2","0","1","0","0","0","0","127","0","0","0","0","0","0","0","0","53055","57","0","1038","0","0"
"384","6","0","77","0","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","21","0","1044","1","0"
"383","6","0","77","0","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","21","0","1044","0","0"
"386","2","0","0","0","1849","0","1","0","301","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1050","1","0"
"385","2","0","0","0","1387","1","1","0","225","0","0","0","0","0","9","0","0","0","0","0","0","22","15","1050","0","0"
"387","10","0","0","0","319","0.35","0.7","4","49","0","0","0","0","0","0","0","2.5","0","0","0","0","45","0","1064","0","0"
"121028","6","0","4","0","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1066","2","0"
"389","6","0","77","0","0","0","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","1","0","1066","1","0"
"388","6","0","36","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","1066","0","0"
"117626","3","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1079","2","0"
"117625","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1079","1","0"
"390","6","0","3","2000","3","0","1","0","0","0","15","0","0","4","0","0","0","0","0","0","0","6","0","1079","0","0"
"100816","31","0","0","0","77","0","1","0","0","0","0","0","0","0","0","0","1.084","0","0","0","0","6","0","1082","2","0"
"392","80","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1082","1","0"
"391","58","0","0","0","27","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1082","0","0"
"393","6","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1090","0","0"
"396","6","0","65","0","-20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1098","2","0"
"395","6","0","138","0","-30","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","6","0","1098","1","0"
"394","6","0","6","0","32","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","0","1098","0","0"
"399","0","0","0","0","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1120","2","0"
"397","6","0","3","3000","1","0.378","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1120","0","0"
"401","6","0","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1121","1","0"
"400","5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","17","1121","0","0"
"403","64","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","22703","87","0","1122","1","0"
"402","28","0","0","0","50","1","1","0","0","0","0","89","711","0","13","0","1","0","0","0","0","16","0","1122","0","0"
